Tamanho,F1_Macro,Features
9,0.5913383419777672,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
7,0.5913340827479844,mfcc_mean + wav_approx_std + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5913239602706333,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.5912409570359131,mfcc_mean + wav_detail_lvl5_std + spec_skew + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5911147027053476,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl4_std
5,0.5910310247979398,mfcc_mean + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5909680460008764,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5909226339015664,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_var + wav_detail_lvl3_std
5,0.5908421726578202,mfcc_mean + spec_skew + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
8,0.590503718484678,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std
8,0.590421994602331,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
5,0.590165762352553,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI
8,0.5900871869307757,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
6,0.5900084567040359,wav_detail_lvl5_std + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5898522891945909,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
8,0.589700413119236,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.589559316509277,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + wav_detail_lvl4_std
6,0.5894029138497032,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl4_std
6,0.5893968976018082,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + mfcc_var + wav_detail_lvl4_std
4,0.5893879311259526,mfcc_mean + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.5893093697976687,mfcc_mean + spec_skew + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.589282047612235,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + spec_kurtosis + wav_detail_lvl4_std
5,0.5892576941976476,mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.5892182568479903,mfcc_mean + wav_approx_std + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.5891530724129866,spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std
6,0.5891220802050974,mfcc_mean + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
8,0.5890747278574704,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
5,0.5890642884446731,mfcc_mean + spec_skew + mfcc_1 + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5890360734808835,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl4_std
5,0.588862369494973,mfcc_mean + wav_detail_lvl5_std + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.5888327751999718,mfcc_mean + wav_approx_std + spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std
6,0.5887922734882012,wav_approx_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl4_std
7,0.5887009446170534,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5886079824288217,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5885174873106768,wav_detail_lvl5_std + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5884813209967146,wav_detail_lvl5_std + wav_approx_std + spec_skew + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.5884687623541086,mfcc_mean + mfcc_1 + mfcc_var + wav_detail_lvl3_std
5,0.5883157599211799,wav_detail_lvl5_std + wav_approx_std + NDSI + mfcc_var + wav_detail_lvl3_std
5,0.5882261850299642,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + mfcc_var
7,0.5882125935910518,mfcc_mean + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
7,0.5882086195151085,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
7,0.5881669181690644,wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.5880779044418201,mfcc_mean + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
7,0.588047158299753,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
6,0.5880381227384445,mfcc_mean + wav_approx_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.5880193896675145,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl4_std
5,0.5878946236692626,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + wav_detail_lvl3_std
6,0.5877209995434602,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl4_std
4,0.5873427432319407,spec_skew + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5872969142945852,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std
8,0.5872040365482679,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.587201468538119,wav_detail_lvl5_std + wav_approx_std + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5871546841396932,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + mfcc_var + wav_detail_lvl4_std
5,0.5869983847001827,spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
6,0.5869941182291922,wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
3,0.5869841472273707,spec_skew + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5869301898054593,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.5868489134976403,mfcc_mean + wav_detail_lvl5_std + NDSI + spec_kurtosis + wav_detail_lvl3_std
7,0.5868068195879385,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var
5,0.5868028937383751,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + mfcc_var
6,0.5865135844538738,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std
4,0.5864768037771423,mfcc_mean + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.5864616795663634,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + wav_detail_lvl4_std
5,0.5864281096831464,mfcc_mean + wav_approx_std + mfcc_1 + NDSI + wav_detail_lvl3_std
5,0.5863814414554096,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_var + wav_detail_lvl4_std
7,0.5859593483424475,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
7,0.585912850693435,mfcc_mean + wav_detail_lvl5_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
6,0.5858461588867366,wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl4_std
7,0.5856973366909122,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.5856827054170639,wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl3_std
5,0.5855958902800064,mfcc_mean + wav_approx_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
5,0.5855215867215705,wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
6,0.5854996630972715,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
3,0.5854404240893942,mfcc_mean + wav_detail_lvl5_std + spec_skew
5,0.5853459018061893,mfcc_mean + wav_approx_std + spec_skew + mfcc_var + wav_detail_lvl3_std
7,0.5852997435723153,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
6,0.5852042732357341,mfcc_mean + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.5850981885913988,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std
7,0.5850375538181138,wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.585025480336075,mfcc_mean + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
7,0.584948011833591,wav_detail_lvl5_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.5848587247367559,wav_approx_std + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.5846842849796098,mfcc_mean + wav_approx_std + spec_skew + wav_detail_lvl4_std
6,0.5846119119477612,wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + mfcc_var + wav_detail_lvl4_std
4,0.5846111182093123,wav_detail_lvl5_std + wav_approx_std + NDSI + mfcc_var
5,0.5845833400222372,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_var + wav_detail_lvl3_std
4,0.5845760739517738,mfcc_mean + spec_skew + mfcc_var + wav_detail_lvl3_std
5,0.5844671832269938,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
5,0.5843819985162562,mfcc_mean + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
5,0.5842705063247209,mfcc_mean + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.5841621577089896,wav_detail_lvl5_std + spec_skew + NDSI + mfcc_var + wav_detail_lvl3_std
5,0.5841470774226325,mfcc_mean + wav_approx_std + spec_skew + spec_kurtosis + wav_detail_lvl4_std
7,0.5840880787141909,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl4_std
4,0.583997972880485,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew
5,0.5839201873002259,mfcc_mean + spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std
5,0.5837835346844524,mfcc_mean + mfcc_1 + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.5837756943337855,wav_detail_lvl5_std + spec_skew + mfcc_var + wav_detail_lvl3_std
7,0.5836873197250787,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
5,0.5834930963927878,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + wav_detail_lvl3_std
4,0.5834902231205465,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI
5,0.5834838446783401,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_var
6,0.5832766853705299,wav_detail_lvl5_std + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
4,0.5832648559844298,wav_detail_lvl5_std + NDSI + mfcc_var + wav_detail_lvl3_std
7,0.5829887923575592,mfcc_mean + wav_approx_std + spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5829242772061483,mfcc_mean + wav_detail_lvl5_std + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5828765984076328,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
5,0.5828402390050722,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + spec_kurtosis
5,0.5828398059056423,mfcc_mean + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std
5,0.5828169412962867,mfcc_mean + mfcc_1 + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5826948565421406,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl4_std
5,0.5826876742552329,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + NDSI + wav_detail_lvl3_std
5,0.5826804616337562,mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5826409746368254,mfcc_mean + wav_approx_std + spec_skew + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5825717595000266,mfcc_mean + wav_detail_lvl5_std + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.5824603492315189,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_kurtosis + mfcc_var
3,0.5824548315716174,mfcc_mean + wav_approx_std + wav_detail_lvl4_std
3,0.582441174192069,spec_skew + mfcc_1 + mfcc_var
5,0.5824060633983168,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + wav_detail_lvl4_std
5,0.5823548143336696,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1
4,0.5823149711795078,mfcc_mean + wav_detail_lvl5_std + spec_kurtosis + wav_detail_lvl4_std
6,0.5822990121271244,mfcc_mean + wav_approx_std + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl4_std
5,0.5822929336568166,wav_detail_lvl5_std + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
7,0.5822912003205548,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std
5,0.5822750626796497,mfcc_mean + wav_detail_lvl5_std + NDSI + mfcc_var + wav_detail_lvl3_std
7,0.5822566746814728,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl4_std
5,0.5822213557903237,mfcc_mean + NDSI + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5821587303916861,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.582153640556159,wav_detail_lvl5_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
5,0.5821375735387795,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + wav_detail_lvl3_std
4,0.5820528422791347,wav_detail_lvl5_std + mfcc_1 + NDSI + wav_detail_lvl3_std
5,0.5819883446005507,mfcc_mean + wav_detail_lvl5_std + spec_skew + NDSI + mfcc_var
4,0.5818599585478739,mfcc_mean + spec_skew + mfcc_1 + wav_detail_lvl3_std
7,0.5818094648526786,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
5,0.5815338423113421,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + wav_detail_lvl4_std
6,0.5814600870000948,mfcc_mean + wav_approx_std + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std
6,0.5814083848294456,wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5812239899566967,wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.58122208544705,mfcc_mean + wav_detail_lvl5_std + NDSI + mfcc_var
5,0.5811688528392969,wav_detail_lvl5_std + mfcc_1 + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5810168910483707,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl4_std
4,0.5809432065612714,mfcc_mean + wav_approx_std + spec_kurtosis + wav_detail_lvl4_std
7,0.5808593147010812,mfcc_mean + wav_detail_lvl5_std + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5806914900730723,mfcc_mean + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.5805715048074125,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + NDSI
5,0.5805686333558222,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + wav_detail_lvl3_std
4,0.5805345950989422,mfcc_mean + wav_detail_lvl5_std + spec_skew + spec_kurtosis
6,0.5802619289029509,mfcc_mean + wav_approx_std + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
6,0.5801904838247731,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
5,0.5801525438884267,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_var + wav_detail_lvl4_std
5,0.5800982222225037,mfcc_mean + wav_approx_std + mfcc_1 + mfcc_var + wav_detail_lvl3_std
7,0.580078561400149,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.5800687257644752,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1
5,0.5800205909453346,wav_detail_lvl5_std + wav_approx_std + NDSI + mfcc_var + wav_detail_lvl4_std
7,0.5799987521842314,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var
5,0.5799798800034646,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + spec_kurtosis
5,0.5798123948856265,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + mfcc_var + wav_detail_lvl3_std
6,0.5797838447095985,wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.5797172835614536,wav_detail_lvl5_std + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.5795540059921157,spec_skew + mfcc_1 + spec_kurtosis + mfcc_var
5,0.579523922941097,mfcc_mean + wav_approx_std + NDSI + spec_kurtosis + wav_detail_lvl3_std
6,0.5794634725701873,wav_approx_std + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5792772824941391,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI
6,0.579276915563796,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + wav_detail_lvl3_std
4,0.5791646780897912,wav_detail_lvl5_std + spec_skew + mfcc_1 + wav_detail_lvl3_std
8,0.5791353900935393,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.5791154210409587,mfcc_mean + wav_detail_lvl5_std + spec_skew + NDSI + spec_kurtosis + mfcc_var
7,0.5790584371557629,wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.578916239777769,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis
7,0.5789130396852675,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
6,0.578899220183435,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std
5,0.5788387222295492,wav_detail_lvl5_std + spec_skew + mfcc_1 + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.5788319674729184,wav_detail_lvl5_std + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.5787685051330096,wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + mfcc_var
4,0.5787070144488131,mfcc_mean + wav_detail_lvl5_std + NDSI + wav_detail_lvl4_std
4,0.5784907734310498,mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.578467583110907,wav_detail_lvl5_std + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.5784047304838292,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + wav_detail_lvl4_std
4,0.5782556853003076,wav_detail_lvl5_std + mfcc_1 + NDSI + mfcc_var
5,0.5781215614452208,wav_detail_lvl5_std + spec_skew + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5781084502804397,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl4_std
6,0.5780870286660887,wav_detail_lvl5_std + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5780761518138962,wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.5780519556794979,wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5780361944385524,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis
5,0.5779466786545526,mfcc_mean + wav_detail_lvl5_std + spec_skew + spec_kurtosis + wav_detail_lvl3_std
5,0.577712567001591,mfcc_mean + wav_approx_std + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
5,0.5777084012440643,wav_detail_lvl5_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
4,0.5775475782498144,mfcc_mean + spec_skew + NDSI + wav_detail_lvl3_std
7,0.5775272134294169,mfcc_mean + wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.5773949037459649,mfcc_mean + wav_approx_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
5,0.5773560487700273,mfcc_mean + wav_detail_lvl5_std + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
5,0.5773250885225574,mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.5772458166814953,wav_approx_std + spec_skew + NDSI + mfcc_var + wav_detail_lvl3_std
3,0.5772345448216016,mfcc_mean + wav_detail_lvl5_std + mfcc_var
6,0.5771601707367682,wav_approx_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std
6,0.5771063697625463,wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
7,0.5770175304852738,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.576758020620089,wav_detail_lvl5_std + spec_skew + NDSI + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.5766509325449534,mfcc_mean + wav_approx_std + spec_skew + mfcc_var + wav_detail_lvl4_std
4,0.576522250158799,spec_skew + NDSI + mfcc_var + wav_detail_lvl3_std
8,0.5764802610655804,mfcc_mean + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.5764793396524087,wav_approx_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl3_std
6,0.5763679852932166,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + mfcc_var
4,0.5763657372626717,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_kurtosis
6,0.5763649718372414,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.5763484593518898,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
5,0.5763122030316615,wav_approx_std + spec_skew + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5763077677452455,wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.576214069596987,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI
5,0.5762009076854929,mfcc_mean + wav_detail_lvl5_std + NDSI + spec_kurtosis + mfcc_var
7,0.5761983974659721,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.5760979290660071,wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl4_std
5,0.5760738191128096,wav_approx_std + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.5760626911443775,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + wav_detail_lvl4_std
4,0.5760257901938733,wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
3,0.5759577511811123,wav_detail_lvl5_std + mfcc_1 + NDSI
6,0.5758228444410544,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl4_std
5,0.5757923400494132,wav_detail_lvl5_std + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.5757858638691886,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_var
6,0.5757814544880576,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + mfcc_var
5,0.5757735641518329,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI
6,0.5757632382298341,wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
5,0.5757115607762235,wav_detail_lvl5_std + spec_skew + NDSI + mfcc_var + wav_detail_lvl4_std
6,0.5756014034481338,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis
3,0.5755362760751896,wav_detail_lvl5_std + wav_approx_std + wav_detail_lvl3_std
6,0.5754844445626179,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + mfcc_var
3,0.5754060470702778,mfcc_mean + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.5753848829664266,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
