Algoritmo,F1_Macro,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Hiperparametros,Lista_Features,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Light_F1,Light_Precision,Light_Recall,Light_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,Violent_F1,Violent_Precision,Violent_Recall,Violent_PR_AUC
LR,0.6883243515846186,0.6549793192879712,0.7615799495091643,0.6707410236822001,0.7768322071773381,{'C': [1.0]},"['wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'spec_kurtosis', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6863157894736842,0.6127819548872181,0.7799043062200957,0.6782700052605568,0.7136060894386299,0.6613756613756614,0.7747933884297521,0.7475238193762063,0.6033755274261603,0.7390180878552972,0.5098039215686274,0.7037807787478643,0.75,0.6067415730337079,0.9818181818181818,0.9777542253247249
LR,0.6882678538245667,0.6539733578846482,0.7643214441061331,0.6799083269671505,0.774087136974698,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'spec_skew', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6680584551148225,0.5925925925925926,0.7655502392344498,0.6850186251162207,0.7184466019417476,0.6776556776556777,0.7644628099173554,0.7542778081472314,0.6368366285119667,0.765,0.5454545454545454,0.6816680632111513,0.7297297297297297,0.5806451612903226,0.9818181818181818,0.9753840514241884
LR,0.6882037754667006,0.6570744763432091,0.7500293179472746,0.6715049656226126,0.7874111512088813,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7172995780590717,0.6415094339622641,0.8133971291866029,0.7272333947678369,0.6974063400576369,0.651705565529623,0.75,0.7617719469607577,0.6134715025906736,0.7326732673267327,0.5276292335115864,0.733647563031782,0.7246376811594203,0.6024096385542169,0.9090909090909091,0.9269917000751485
LR,0.6879638865990152,0.6536646764771918,0.7520556678521778,0.6684491978609626,0.7814814003981287,{'C': [1.0]},"['spec_skew', 'NDSI', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6976744186046512,0.625,0.7894736842105263,0.7254369532508379,0.693437806072478,0.659217877094972,0.731404958677686,0.7530927000138755,0.6178861788617886,0.7186761229314421,0.5418894830659536,0.6959385358985226,0.7428571428571429,0.611764705882353,0.9454545454545454,0.9514574124292785
LR,0.687885408814381,0.6562050226684808,0.749605007292173,0.6699770817417876,0.787109088660126,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7215189873417721,0.6452830188679245,0.8181818181818182,0.7267392234651713,0.6923818707810994,0.6491862567811935,0.7417355371900827,0.762799354689639,0.6130030959752322,0.7279411764705882,0.5294117647058824,0.7342078790005823,0.7246376811594203,0.6024096385542169,0.9090909090909091,0.9246898974851113
LR,0.6878126015151766,0.6547740271317178,0.755602606418818,0.6707410236822001,0.7582469007714668,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std']",0.6802443991853361,0.5921985815602837,0.7990430622009569,0.6639571191790149,0.7088607594936709,0.6703499079189686,0.7520661157024794,0.7491748094874144,0.6139438085327783,0.7375,0.5258467023172906,0.6693935616840239,0.7482014388489209,0.6190476190476191,0.9454545454545454,0.9504621127354141
LR,0.6877846567642595,0.6531861659047662,0.7636845516806113,0.6676852559205501,0.7771225419275153,{'C': [1.0]},"['wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6834381551362684,0.6082089552238806,0.7799043062200957,0.6870808054151337,0.7099236641221374,0.6595744680851063,0.768595041322314,0.7489641421429442,0.5991561181434599,0.7338501291989664,0.5062388591800356,0.6927152076822225,0.7586206896551724,0.6111111111111112,1.0,0.9797300124697609
LR,0.6877743282886267,0.6529734402814003,0.7494454110482818,0.6638655462184874,0.752189339822981,{'C': [1.0]},"['mfcc_mean', 'spec_skew', 'NDSI', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6557377049180327,0.5734767025089605,0.7655502392344498,0.6683015952639249,0.7021063189568706,0.682261208576998,0.7231404958677686,0.7417929679192419,0.6138415245737212,0.7018348623853211,0.5454545454545454,0.6308676576816851,0.7794117647058824,0.654320987654321,0.9636363636363636,0.9677951384270721
LR,0.6877050202543081,0.6554937941720995,0.7570558171071822,0.6692131398013751,0.7495724751957908,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'spec_skew', 'mfcc_1', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std']",0.656,0.563573883161512,0.784688995215311,0.5889838160848688,0.7203883495145631,0.6794871794871795,0.7665289256198347,0.7409019759981953,0.6063157894736843,0.7403598971722365,0.5133689839572193,0.6990778423173298,0.7681159420289855,0.6385542168674698,0.9636363636363636,0.9693262663827698
LR,0.6876391053424055,0.6526130617258619,0.7595079702172299,0.6638655462184874,0.7747081762922492,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'spec_skew', 'spec_kurtosis', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6943866943866944,0.6139705882352942,0.7990430622009569,0.6703906465852434,0.694980694980695,0.6521739130434783,0.743801652892562,0.7483899160255116,0.6006256517205423,0.7236180904522613,0.5133689839572193,0.7085422705873412,0.7605633802816901,0.6206896551724138,0.9818181818181818,0.9715098719709006
LR,0.6875944533611658,0.6553859809196908,0.7577354604303661,0.6692131398013751,0.7478860893117236,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'spec_skew', 'mfcc_1', 'mfcc_var', 'wav_detail_lvl3_std']",0.6547619047619048,0.559322033898305,0.7894736842105263,0.5898675854057254,0.7205452775073028,0.6813996316758748,0.7644628099173554,0.740568040210429,0.60695468914647,0.7422680412371134,0.5133689839572193,0.6902799439559866,0.7681159420289855,0.6385542168674698,0.9636363636363636,0.9708287876747532
LR,0.6875906979625199,0.6552227378918746,0.7587502878489368,0.6776165011459129,0.7645851646336439,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'mfcc_1', 'NDSI', 'wav_detail_lvl3_std']",0.6804123711340206,0.5978260869565217,0.7894736842105263,0.6591928172223942,0.7193828351012537,0.674502712477396,0.7706611570247934,0.7420397816861093,0.6232948583420777,0.7576530612244898,0.5294117647058824,0.7050171473601656,0.7272727272727273,0.5909090909090909,0.9454545454545454,0.9520909122659067
LR,0.6870611423449677,0.6537767148869884,0.7560258509667459,0.6737967914438503,0.7628617623037158,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'spec_skew', 'mfcc_1', 'NDSI', 'wav_detail_lvl3_std']",0.6762295081967213,0.5913978494623656,0.7894736842105263,0.6649306087912463,0.7134502923976608,0.6752767527675276,0.756198347107438,0.7511799270150261,0.6209761163032191,0.7437810945273632,0.5329768270944741,0.6849995845300937,0.7375886524822695,0.6046511627906976,0.9454545454545454,0.9503369288784974
LR,0.6869314828714892,0.6512436470652119,0.7540002473368643,0.6722689075630253,0.7544327360608584,{'C': [1.0]},"['mfcc_mean', 'spec_skew', 'mfcc_1', 'NDSI', 'wav_detail_lvl3_std']",0.6776180698151951,0.5935251798561151,0.7894736842105263,0.663652437057731,0.7021063189568706,0.682261208576998,0.7231404958677686,0.7428956339695622,0.6304128902316214,0.7245370370370371,0.5579322638146168,0.6609490602523431,0.7375886524822695,0.6046511627906976,0.9454545454545454,0.9502338129637972
LR,0.6868296709617716,0.65399153288826,0.7569629591723597,0.6692131398013751,0.7778175109927314,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7083333333333334,0.6273062730627307,0.8133971291866029,0.683057074075054,0.697986577181208,0.6511627906976745,0.7520661157024794,0.7610820062118766,0.608604407135362,0.7397959183673469,0.5169340463458111,0.7273918008042666,0.7323943661971831,0.5977011494252874,0.9454545454545454,0.9397391628797289
LR,0.6864664333080507,0.6537111832719668,0.7605479577650982,0.6676852559205501,0.7729070808523404,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6804979253112033,0.6007326007326007,0.784688995215311,0.6666070375204605,0.7122507122507122,0.6590509666080844,0.7747933884297521,0.753310121274687,0.597872340425532,0.741424802110818,0.5008912655971479,0.6920322239543394,0.7552447552447552,0.6136363636363636,0.9818181818181818,0.9796789406598746
LR,0.686261427273557,0.6547921765967011,0.7480340983718412,0.6684491978609626,0.7864011674855796,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7172995780590717,0.6415094339622641,0.8133971291866029,0.726506369211454,0.6929740134744947,0.6486486486486487,0.743801652892562,0.7623397981870801,0.610134436401241,0.7266009852216748,0.5258467023172906,0.7311401229074483,0.7246376811594203,0.6024096385542169,0.9090909090909091,0.9256183796363363
