Algorithm,F1_Macro_Global,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Best_Hyperparameters,Features_List,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,No Rain_F1,No Rain_Precision,No Rain_Recall,No Rain_PR_AUC
LR,0.8911494547788372,0.8702043922949129,0.923601003399765,0.9255156608097784,0.9551325132559519,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_kurtosis', 'mfcc_1', 'wav_approx_std', 'mfcc_2']",0.7954545454545454,0.6960227272727273,0.928030303030303,0.9286560950958211,0.9048316251830161,0.9233067729083665,0.8870813397129187,0.9395050719638152,0.9731621936989499,0.991283676703645,0.9556913674560733,0.9972363727082197
LR,0.8910882637616989,0.8715902782307944,0.9198397062174152,0.9266615737203973,0.9354584163488676,"{'C': 10.0, 'solver': 'lbfgs'}","['spec_skew', 'spec_kurtosis', 'NDSI', 'mfcc_1', 'wav_detail_lvl5_std', 'mfcc_var', 'wav_approx_std']",0.7920792079207921,0.7017543859649122,0.9090909090909091,0.8643027792630777,0.906886517943744,0.9193706981317601,0.8947368421052632,0.9440130900009654,0.9742990654205608,0.9936457505957109,0.9556913674560733,0.9980593797825599
LR,0.8910429145851658,0.8705648003907963,0.9213894808322053,0.9228418640183346,0.9522144684193451,"{'C': 1.0, 'solver': 'lbfgs'}","['spec_kurtosis', 'mfcc_var', 'mfcc_std', 'mfcc_2']",0.8026315789473685,0.7093023255813954,0.9242424242424242,0.937717765487408,0.9026036644165863,0.9096209912536443,0.8956937799043062,0.9220995299551544,0.9678935003915426,0.9927710843373494,0.9442322383498855,0.9968261098154728
LR,0.8909504688474299,0.8708654858139621,0.9209630582695598,0.9255156608097784,0.9301035192693909,"{'C': 10.0, 'solver': 'lbfgs'}","['spec_kurtosis', 'NDSI', 'mfcc_1', 'wav_detail_lvl5_std', 'mfcc_var', 'wav_approx_std']",0.7947454844006568,0.7014492753623188,0.9166666666666666,0.8571705692612768,0.9053857350800583,0.9183070866141733,0.8928229665071771,0.9355603477617639,0.9727201870615745,0.9928400954653938,0.9533995416348358,0.9975796407851318
LR,0.8909460493157925,0.8707438966791754,0.9212820375359074,0.9258976317799847,0.9313536110886842,"{'C': 10.0, 'solver': 'lbfgs'}","['spec_skew', 'NDSI', 'mfcc_1', 'wav_detail_lvl5_std', 'mfcc_var', 'wav_approx_std']",0.7934426229508197,0.6994219653179191,0.9166666666666666,0.8595570974928328,0.9059165858389913,0.9183874139626352,0.8937799043062201,0.9368481773153479,0.9734789391575663,0.9944223107569721,0.9533995416348358,0.9976555584578718
LR,0.8908484588884623,0.8691890152327827,0.9246361223915404,0.9216959511077158,0.9188160341341636,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'mfcc_1', 'wav_detail_lvl5_std', 'mfcc_var']",0.8058252427184466,0.7033898305084746,0.9431818181818182,0.8581741672207442,0.8997555012224939,0.92,0.8803827751196173,0.9031439357969439,0.9669646327244462,0.9841772151898734,0.9503437738731857,0.9951299993848027
LR,0.8908001486916836,0.8704899011168027,0.9218529836176895,0.9270435446906035,0.9278244903394669,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_skew', 'NDSI', 'wav_detail_lvl5_std', 'mfcc_std', 'wav_approx_std']",0.7895595432300163,0.6934097421203438,0.9166666666666666,0.8484403459722556,0.9069654164637116,0.9236111111111112,0.8909090909090909,0.937291396490711,0.9758754863813229,0.9944488501189532,0.957983193277311,0.9977417285554341
LR,0.8907997159503109,0.87058110849991,0.9206361491965206,0.9232238349885409,0.9524425501301673,"{'C': 0.1, 'solver': 'lbfgs'}","['spec_kurtosis', 'mfcc_std', 'mfcc_2']",0.800658978583196,0.7084548104956269,0.9204545454545454,0.9307028692442371,0.9030390738060782,0.9105058365758755,0.8956937799043062,0.9299683078421916,0.9687010954616588,0.9927826784282278,0.9457601222307105,0.9966564733040737
LR,0.8906376668226569,0.8694500533261046,0.9235393519449246,0.9251336898395722,0.9279098500374992,"{'C': 1.0, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_kurtosis', 'NDSI', 'mfcc_1', 'wav_detail_lvl5_std']",0.7941653160453809,0.6940509915014165,0.928030303030303,0.8520934385891927,0.9046692607003891,0.9198813056379822,0.8899521531100478,0.9339049467566761,0.9730784237222005,0.9944178628389154,0.9526355996944232,0.9977311647666288
LR,0.8906177659119537,0.8716361230796014,0.9172720124732509,0.9197860962566845,0.9528857349807985,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_var', 'mfcc_2']",0.8107202680067002,0.7267267267267268,0.9166666666666666,0.9263023207414216,0.8990384615384616,0.9033816425120773,0.8947368421052632,0.9356227185693322,0.9620945681906995,0.9848,0.9404125286478228,0.9967321656316418
