Algoritmo,F1_Macro,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Melhores_Hiperparametros,Lista_Features,Dry_F1,Dry_Precision,Dry_Recall,Dry_PR_AUC,Wet_F1,Wet_Precision,Wet_Recall,Wet_PR_AUC
LR,0.8774566882995979,0.8789527769663142,0.8774372942912269,0.877602844083291,0.9383210546633066,{'C': 1.0},"['mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_rolloff']",0.8816887579774177,0.8576886341929322,0.907070707070707,0.8877348886398997,0.873224618621778,0.9002169197396963,0.8478038815117467,0.9383210546633066
RF,0.8774004595199507,0.8795650053440423,0.8774032459425718,0.877602844083291,0.9613436429060656,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'spec_rolloff']",0.8823816495851635,0.8536355051935789,0.9131313131313131,0.9613632707927662,0.8724192694547379,0.9054945054945055,0.8416751787538305,0.9613436429060656
SGD,0.8774004595199507,0.8795650053440423,0.8774032459425718,0.877602844083291,0.9253685403657081,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_5', 'mfcc_11', 'mfcc_10', 'zcr_mean']",0.8823816495851635,0.8536355051935789,0.9131313131313131,0.8710840759748126,0.8724192694547379,0.9054945054945055,0.8416751787538305,0.9253685403657081
SGD,0.8773506749138839,0.8866014003738555,0.8776983316309159,0.8781107160995429,0.9571549062278715,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'mfcc_8', 'spec_rolloff', 'ACI']",0.8870056497175142,0.8306878306878307,0.9515151515151515,0.9467504864340056,0.8676957001102535,0.9425149700598803,0.8038815117466803,0.9571549062278715
SGD,0.877311198127074,0.8805618854378023,0.877357848144365,0.877602844083291,0.9514707126789506,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.8832929782082325,0.8483720930232558,0.9212121212121213,0.9377498751278396,0.8713294180459157,0.912751677852349,0.8335035750766088,0.9514707126789506
SGD,0.8772902904150568,0.8873325503142657,0.8776813074565883,0.8781107160995429,0.9546883691467908,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_11', 'zcr_mean', 'mfcc_8', 'ACI']",0.8873239436619719,0.8289473684210527,0.9545454545454546,0.9455087295962534,0.8672566371681416,0.9457177322074789,0.8008171603677222,0.9546883691467908
RF,0.8772863238082825,0.880843685893097,0.8773464986948133,0.877602844083291,0.9538387236629612,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_11', 'mfcc_10']",0.8835186080231996,0.8470806302131604,0.9232323232323232,0.9371646045092596,0.8710540395933655,0.9146067415730337,0.8314606741573034,0.9538387236629612
SGD,0.8772487256269001,0.8878379953379953,0.8776699580070366,0.8781107160995429,0.9526592493952224,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'ACI']",0.887535145267104,0.8277972027972028,0.9565656565656566,0.941608137096487,0.8669623059866962,0.9478787878787879,0.7987742594484167,0.9526592493952224
SGD,0.8772334958995389,0.8814467829450088,0.87732379979571,0.877602844083291,0.950013578900506,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.8839672604718344,0.8445262189512419,0.9272727272727272,0.9331019343681501,0.8704997313272435,0.9183673469387755,0.8273748723186926,0.950013578900506
RF,0.8772334958995389,0.8814467829450088,0.87732379979571,0.877602844083291,0.9649039292972995,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_3', 'mfcc_10', 'spec_centroid', 'spec_rolloff']",0.8839672604718344,0.8445262189512419,0.9272727272727272,0.9597133396722648,0.8704997313272435,0.9183673469387755,0.8273748723186926,0.9649039292972995
SGD,0.8772275499133297,0.888096162042839,0.8776642832822608,0.8781107160995429,0.9527792754606896,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'spec_centroid', 'mfcc_8', 'ACI']",0.8876404494382022,0.8272251308900523,0.9575757575757575,0.942117450965423,0.8668146503884573,0.9489671931956257,0.797752808988764,0.9527792754606896
SGD,0.8772275499133297,0.888096162042839,0.8776642832822608,0.8781107160995429,0.9533638080307097,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.8876404494382022,0.8272251308900523,0.9575757575757575,0.9429235902061448,0.8668146503884573,0.9489671931956257,0.797752808988764,0.9533638080307097
SGD,0.8772196464504157,0.8816058310376492,0.8773181250709341,0.877602844083291,0.9492738155228662,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'ACI']",0.8840788840788841,0.8438934802571166,0.9282828282828283,0.9306540476827886,0.8703604088219473,0.9193181818181818,0.8263534218590398,0.9492738155228662
SGD,0.8772061116308076,0.8883579768023189,0.8776586085574849,0.8781107160995429,0.9530088281725007,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.8877455565949486,0.8266550522648084,0.9585858585858585,0.9431266454809096,0.8666666666666667,0.9500609013398295,0.7967313585291114,0.9530088281725007
SGD,0.8772055396713139,0.8817682049654556,0.8773124503461582,0.877602844083291,0.9487500744185126,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'mfcc_10', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.8841902931283037,0.843263061411549,0.9292929292929293,0.9349427437711169,0.8702207862143242,0.9202733485193622,0.8253319713993871,0.9487500744185126
SGD,0.8772055396713139,0.8817682049654556,0.8773124503461582,0.877602844083291,0.9502776624757182,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'ACI']",0.8841902931283037,0.843263061411549,0.9292929292929293,0.9331518740268709,0.8702207862143242,0.9202733485193622,0.8253319713993871,0.9502776624757182
SGD,0.8771911753859054,0.8819339131960546,0.8773067756213824,0.877602844083291,0.9497313457074115,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_5', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'zcr_mean', 'spec_rolloff']",0.884301488238118,0.8426349496797805,0.9303030303030303,0.9242912956968297,0.8700808625336928,0.9212328767123288,0.8243105209397344,0.9497313457074115
LR,0.8771911753859054,0.8819339131960546,0.8773067756213824,0.877602844083291,0.951583763813551,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'mfcc_10', 'zcr_mean', 'mfcc_8', 'ACI']",0.884301488238118,0.8426349496797805,0.9303030303030303,0.9387199390524567,0.8700808625336928,0.9212328767123288,0.8243105209397344,0.951583763813551
LR,0.8771911753859054,0.8819339131960546,0.8773067756213824,0.877602844083291,0.9469702710605029,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8']",0.884301488238118,0.8426349496797805,0.9303030303030303,0.9313732626611301,0.8700808625336928,0.9212328767123288,0.8243105209397344,0.9469702710605029
SGD,0.8771911753859054,0.8819339131960546,0.8773067756213824,0.877602844083291,0.9492921724226376,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'ACI']",0.884301488238118,0.8426349496797805,0.9303030303030303,0.9341539871701752,0.8700808625336928,0.9212328767123288,0.8243105209397344,0.9492921724226376
RF,0.8771844105080411,0.8886234538408451,0.877652933832709,0.8781107160995429,0.9626051778134204,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_3', 'mfcc_11', 'spec_centroid', 'mfcc_8', 'spec_rolloff']",0.8878504672897196,0.8260869565217391,0.9595959595959596,0.952841932341337,0.8665183537263627,0.9511599511599511,0.7957099080694586,0.9626051778134204
LR,0.8771616735744441,0.8822753673488162,0.8772954261718307,0.877602844083291,0.9542287288879201,{'C': 1.0},"['mfcc_5', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'mfcc_8', 'ACI']",0.8845232390991854,0.8413855970829535,0.9323232323232323,0.9418593246414384,0.8698001080497029,0.9231651376146789,0.822267620020429,0.9542287288879201
LR,0.8771465356793071,0.8824511311223369,0.8772897514470548,0.877602844083291,0.9464672219793565,{'C': 1.0},"['mfcc_6', 'mfcc_10', 'spec_rolloff']",0.8846337960746768,0.8407643312101911,0.9333333333333333,0.9273671627463502,0.8696592752839373,0.9241379310344827,0.8212461695607763,0.9464672219793565
RF,0.8771465356793071,0.8824511311223369,0.8772897514470548,0.877602844083291,0.9599879709842476,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_11', 'mfcc_10', 'spec_centroid', 'spec_rolloff']",0.8846337960746768,0.8407643312101911,0.9333333333333333,0.9493371704053032,0.8696592752839373,0.9241379310344827,0.8212461695607763,0.9599879709842476
RF,0.8771465356793071,0.8824511311223369,0.8772897514470548,0.877602844083291,0.9582401704170075,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_10', 'zcr_mean', 'spec_rolloff', 'ACI']",0.8846337960746768,0.8407643312101911,0.9333333333333333,0.9384707679255471,0.8696592752839373,0.9241379310344827,0.8212461695607763,0.9582401704170075
LR,0.8771311395396829,0.8826302649037113,0.8772840767222789,0.877602844083291,0.9433903738091638,{'C': 1.0},"['mfcc_6', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'spec_rolloff']",0.8847441415590627,0.8401453224341507,0.9343434343434344,0.9216362090094906,0.8695181375203032,0.9251152073732719,0.8202247191011236,0.9433903738091638
SGD,0.8771311395396829,0.8826302649037113,0.8772840767222789,0.877602844083291,0.9442365868675384,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_10', 'mfcc_8', 'spec_rolloff', 'ACI']",0.8847441415590627,0.8401453224341507,0.9343434343434344,0.925778354029555,0.8695181375203032,0.9251152073732719,0.8202247191011236,0.9442365868675384
LR,0.8770669686308066,0.8833806907542936,0.8772613778231756,0.877602844083291,0.9514570787878546,{'C': 1.0},"['mfcc_5', 'mfcc_3', 'mfcc_10', 'mfcc_8', 'spec_rolloff', 'ACI']",0.8851834206765127,0.8376916140667268,0.9383838383838384,0.9350920686661495,0.8689505165851006,0.9290697674418604,0.8161389172625128,0.9514570787878546
LR,0.8770669686308066,0.8833806907542936,0.8772613778231756,0.877602844083291,0.9514578976909274,{'C': 1.0},"['mfcc_5', 'mfcc_3', 'mfcc_10', 'mfcc_8', 'ACI']",0.8851834206765127,0.8376916140667268,0.9383838383838384,0.9351092309370992,0.8689505165851006,0.9290697674418604,0.8161389172625128,0.9514578976909274
SGD,0.8770502783105849,0.8835768192203837,0.8772557030983997,0.877602844083291,0.9525516915546939,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff', 'ACI']",0.8852927177534508,0.8370837083708371,0.9393939393939394,0.9365567166432884,0.8688078388677191,0.9300699300699301,0.81511746680286,0.9525516915546939
RF,0.8770502783105849,0.8835768192203837,0.8772557030983997,0.877602844083291,0.9574466949110932,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_11', 'mfcc_10', 'zcr_mean', 'ACI']",0.8852927177534508,0.8370837083708371,0.9393939393939394,0.9465655200807962,0.8688078388677191,0.9300699300699301,0.81511746680286,0.9574466949110932
LR,0.8770486684955685,0.8902940492719684,0.8776188854840541,0.8781107160995429,0.9431419852594214,{'C': 1.0},"['mfcc_6', 'mfcc_3', 'mfcc_10']",0.8884758364312267,0.8227194492254734,0.9656565656565657,0.9208288992023842,0.8656215005599104,0.9578686493184635,0.7895812053115424,0.9431419852594214
LR,0.8770486684955685,0.8902940492719684,0.8776188854840541,0.8781107160995429,0.9423935683682456,{'C': 1.0},"['mfcc_6', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'mfcc_8']",0.8884758364312267,0.8227194492254734,0.9656565656565657,0.9193872374594728,0.8656215005599104,0.9578686493184635,0.7895812053115424,0.9423935683682456
RF,0.8770333285393515,0.8837763768882619,0.8772500283736239,0.877602844083291,0.9504746135451482,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_11', 'mfcc_10', 'spec_centroid']",0.8854018069424632,0.8364779874213837,0.9404040404040404,0.9408360602719994,0.8686648501362397,0.9310747663551402,0.8140960163432074,0.9504746135451482
SGD,0.8770333285393515,0.8837763768882619,0.8772500283736239,0.877602844083291,0.951443191391903,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_5', 'mfcc_3', 'spec_rolloff']",0.8854018069424632,0.8364779874213837,0.9404040404040404,0.9202770104151488,0.8686648501362397,0.9310747663551402,0.8140960163432074,0.951443191391903
SGD,0.8770251196022834,0.8905855798168663,0.8776132107592782,0.8781107160995429,0.9464072690730918,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.8885793871866295,0.8221649484536082,0.9666666666666667,0.9259487074653829,0.8654708520179372,0.9590062111801242,0.7885597548518897,0.9464072690730918
SGD,0.8770251196022834,0.8905855798168663,0.8776132107592782,0.8781107160995429,0.9459946388908161,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'spec_rolloff']",0.8885793871866295,0.8221649484536082,0.9666666666666667,0.9252466310522073,0.8654708520179372,0.9590062111801242,0.7885597548518897,0.9459946388908161
SGD,0.8770251196022834,0.8905855798168663,0.8776132107592782,0.8781107160995429,0.9407976263413289,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'zcr_mean', 'mfcc_8']",0.8885793871866295,0.8221649484536082,0.9666666666666667,0.9173405147802567,0.8654708520179372,0.9590062111801242,0.7885597548518897,0.9407976263413289
SGD,0.8770251196022834,0.8905855798168663,0.8776132107592782,0.8781107160995429,0.942276453418919,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'spec_centroid']",0.8885793871866295,0.8221649484536082,0.9666666666666667,0.9187891068250278,0.8654708520179372,0.9590062111801242,0.7885597548518897,0.942276453418919
SGD,0.8770251196022834,0.8905855798168663,0.8776132107592782,0.8781107160995429,0.9421662505280237,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'mfcc_10']",0.8885793871866295,0.8221649484536082,0.9666666666666667,0.918601540373392,0.8654708520179372,0.9590062111801242,0.7885597548518897,0.9421662505280237
SGD,0.8770251196022834,0.8905855798168663,0.8776132107592782,0.8781107160995429,0.942831600986033,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_3', 'mfcc_10', 'zcr_mean']",0.8885793871866295,0.8221649484536082,0.9666666666666667,0.9197476178255466,0.8654708520179372,0.9590062111801242,0.7885597548518897,0.942831600986033
SGD,0.8770188098777667,0.8777089527243557,0.8769833163091589,0.8770949720670391,0.9067661206972728,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_5', 'mfcc_10', 'spec_centroid', 'mfcc_8']",0.8800792864222002,0.8638132295719845,0.896969696969697,0.9157623598815456,0.8739583333333333,0.8916046758767269,0.856996935648621,0.9067661206972728
LR,0.8770124614129817,0.8777727803798712,0.8769776415843832,0.8770949720670391,0.9419853996566936,{'C': 1.0},"['mfcc_5', 'mfcc_11', 'mfcc_10', 'zcr_mean', 'ACI']",0.8801980198019802,0.8631067961165049,0.897979797979798,0.8758733780091851,0.8738269030239834,0.8924387646432375,0.8559754851889684,0.9419853996566936
LR,0.8770124614129817,0.8777727803798712,0.8769776415843832,0.8770949720670391,0.9421719446080035,{'C': 1.0},"['mfcc_5', 'mfcc_11', 'mfcc_10', 'ACI']",0.8801980198019802,0.8631067961165049,0.897979797979798,0.8776896098542476,0.8738269030239834,0.8924387646432375,0.8559754851889684,0.9421719446080035
SGD,0.8770124614129817,0.8777727803798712,0.8769776415843832,0.8770949720670391,0.9413973350032718,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_5', 'mfcc_11', 'mfcc_10', 'zcr_mean', 'ACI']",0.8801980198019802,0.8631067961165049,0.897979797979798,0.8735689739055978,0.8738269030239834,0.8924387646432375,0.8559754851889684,0.9413973350032718
LR,0.8770124614129817,0.8777727803798712,0.8769776415843832,0.8770949720670391,0.9428364820713625,{'C': 1.0},"['mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'ACI']",0.8801980198019802,0.8631067961165049,0.897979797979798,0.8822162147406729,0.8738269030239834,0.8924387646432375,0.8559754851889684,0.9428364820713625
SGD,0.8769990004997501,0.8779098873591991,0.8769662921348315,0.8770949720670391,0.9413619051977378,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'ACI']",0.8804347826086957,0.8617021276595744,0.9,0.864162415815241,0.8735632183908046,0.8941176470588236,0.8539325842696629,0.9413619051977378
LR,0.8769918878842826,0.8779831738031094,0.8769606174100557,0.8770949720670391,0.9417524381701857,{'C': 1.0},"['mfcc_5', 'mfcc_10', 'zcr_mean', 'mfcc_8', 'ACI']",0.8805528134254689,0.861003861003861,0.901010101010101,0.9241876336414265,0.8734309623430963,0.894962486602358,0.8529111338100103,0.9417524381701857
LR,0.8769768978942694,0.8781392315972509,0.876949267960504,0.8770949720670391,0.9463038476594686,{'C': 1.0},"['mfcc_5', 'mfcc_11', 'zcr_mean', 'mfcc_8', 'spec_rolloff', 'ACI']",0.8807881773399014,0.8596153846153847,0.9030303030303031,0.9163313057962497,0.8731656184486373,0.8966630785791173,0.8508682328907048,0.9463038476594686
SGD,0.8769608875998778,0.8783079631355494,0.8769379185109523,0.8770949720670391,0.9411893822935424,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_5', 'mfcc_11', 'spec_centroid', 'mfcc_8', 'spec_rolloff']",0.8810226155358899,0.8582375478927203,0.9050505050505051,0.9103020274324833,0.8728991596638656,0.8983783783783784,0.8488253319713994,0.9411893822935424
SGD,0.8769438562057745,0.8784894033203205,0.8769265690614005,0.8770949720670391,0.9394596591846088,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_5', 'mfcc_11', 'spec_rolloff']",0.8812561334641805,0.8568702290076335,0.907070707070707,0.8864431426498273,0.8726315789473684,0.9001085776330076,0.8467824310520939,0.9394596591846088
LR,0.8768690690910431,0.8857285144833495,0.8771989558506412,0.877602844083291,0.9577217603609915,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'mfcc_8', 'ACI']",0.8863743517208864,0.8311229000884174,0.9494949494949495,0.9475367141581292,0.8673637864611998,0.9403341288782816,0.804902962206333,0.9577217603609915
LR,0.8768495125537048,0.885962976726901,0.8771932811258654,0.877602844083291,0.9573878771020874,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_11', 'mfcc_8', 'ACI']",0.886481394253415,0.8305383936451898,0.9505050505050505,0.947726328878857,0.8672176308539945,0.9413875598086124,0.8038815117466803,0.9573878771020874
RF,0.8768096132992834,0.8864425825383939,0.8771819316763136,0.877602844083291,0.946552296365627,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_11', 'mfcc_10', 'ACI']",0.8866948754113775,0.8293755496921724,0.9525252525252526,0.9110196042132173,0.8669243511871894,0.9435096153846154,0.8018386108273748,0.946552296365627
LR,0.8767892700788111,0.8866877518855052,0.8771762569515379,0.877602844083291,0.9575750059951251,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'spec_rolloff']",0.886801315171442,0.8287971905179983,0.9535353535353536,0.9467250122771173,0.8667772249861803,0.944578313253012,0.8008171603677222,0.9575750059951251
RF,0.8767892700788111,0.8866877518855052,0.8771762569515379,0.877602844083291,0.9554602437530895,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_3', 'zcr_mean', 'spec_rolloff']",0.886801315171442,0.8287971905179983,0.9535353535353536,0.9364685348115057,0.8667772249861803,0.944578313253012,0.8008171603677222,0.9554602437530895
LR,0.8767892700788111,0.8866877518855052,0.8771762569515379,0.877602844083291,0.9576263452777231,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_11', 'spec_centroid', 'mfcc_8', 'spec_rolloff']",0.886801315171442,0.8287971905179983,0.9535353535353536,0.9467088881778506,0.8667772249861803,0.944578313253012,0.8008171603677222,0.9576263452777231
SGD,0.8767892700788111,0.8866877518855052,0.8771762569515379,0.877602844083291,0.9546328969107801,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'zcr_mean', 'mfcc_8', 'ACI']",0.886801315171442,0.8287971905179983,0.9535353535353536,0.9450996161037779,0.8667772249861803,0.944578313253012,0.8008171603677222,0.9546328969107801
LR,0.876770733120235,0.880403491230263,0.876835773464987,0.8770949720670391,0.9518391090085117,{'C': 1.0},"['mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'spec_rolloff']",0.8830917874396135,0.8462962962962963,0.9232323232323232,0.927479148515437,0.8704496788008566,0.9145106861642295,0.8304392236976507,0.9518391090085117
LR,0.8767477951670946,0.8871888895244027,0.8771649075019862,0.877602844083291,0.9520102336414742,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'mfcc_8']",0.8870135958743554,0.8276465441819773,0.9555555555555556,0.9414688783332494,0.8664819944598338,0.9467312348668281,0.7987742594484167,0.9520102336414742
SGD,0.8767444675752522,0.8807013154877311,0.8768244240154353,0.8770949720670391,0.9517482798555286,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'spec_rolloff']",0.8833172613307618,0.8450184501845018,0.9252525252525252,0.9279535906933771,0.8701716738197425,0.9163841807909604,0.8283963227783453,0.9517482798555286
LR,0.8767309479313479,0.8808551752042364,0.8768187492906594,0.8770949720670391,0.9480353649916351,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'spec_centroid', 'mfcc_8']",0.8834296724470135,0.8443830570902394,0.9262626262626262,0.9313175634518222,0.8700322234156821,0.9173272933182333,0.8273748723186926,0.9480353649916351
SGD,0.8767266629518069,0.8874448848942214,0.8771592327772103,0.877602844083291,0.9532534268442135,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.8871194379391101,0.8270742358078602,0.9565656565656566,0.9426490308472367,0.8663338879645036,0.9478155339805825,0.797752808988764,0.9532534268442135
LR,0.8767052672084374,0.8877045163835839,0.8771535580524344,0.877602844083291,0.9527001406540703,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8']",0.8872250818905008,0.8265039232781168,0.9575757575757575,0.9433760208167348,0.8661854525263742,0.948905109489051,0.7967313585291114,0.9527001406540703
SGD,0.8767052672084374,0.8877045163835839,0.8771535580524344,0.877602844083291,0.9517411225921018,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'mfcc_8', 'spec_rolloff']",0.8872250818905008,0.8265039232781168,0.9575757575757575,0.9391862179145666,0.8661854525263742,0.948905109489051,0.7967313585291114,0.9517411225921018
SGD,0.8767052672084374,0.8877045163835839,0.8771535580524344,0.877602844083291,0.9528657667844035,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.8872250818905008,0.8265039232781168,0.9575757575757575,0.9427845123872937,0.8661854525263742,0.948905109489051,0.7967313585291114,0.9528657667844035
LR,0.876703134056471,0.8811728298420849,0.8768073998411077,0.8770949720670391,0.9489490068846049,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'mfcc_11', 'mfcc_10', 'zcr_mean', 'mfcc_8', 'ACI']",0.8836538461538461,0.8431192660550458,0.9282828282828283,0.9324926682145486,0.8697524219590959,0.919226393629124,0.8253319713993871,0.9489490068846049
SGD,0.876703134056471,0.8811728298420849,0.8768073998411077,0.8770949720670391,0.9478936088280854,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'mfcc_10', 'spec_centroid', 'mfcc_8']",0.8836538461538461,0.8431192660550458,0.9282828282828283,0.9318412619466739,0.8697524219590959,0.919226393629124,0.8253319713993871,0.9478936088280854
SGD,0.876703134056471,0.8811728298420849,0.8768073998411077,0.8770949720670391,0.9478374866112876,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'spec_centroid', 'mfcc_8']",0.8836538461538461,0.8431192660550458,0.9282828282828283,0.9317771717562283,0.8697524219590959,0.919226393629124,0.8253319713993871,0.9478374866112876
LR,0.8766888394779555,0.8813366413138364,0.8768017251163318,0.8770949720670391,0.9521924591794004,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'zcr_mean', 'mfcc_8', 'ACI']",0.8837656099903939,0.8424908424908425,0.9292929292929293,0.9389450964045781,0.8696120689655172,0.9201824401368301,0.8243105209397344,0.9521924591794004
RF,0.8766888394779555,0.8813366413138364,0.8768017251163318,0.8770949720670391,0.9543367368620672,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.8837656099903939,0.8424908424908425,0.9292929292929293,0.9428950410415153,0.8696120689655172,0.9201824401368301,0.8243105209397344,0.9543367368620672
LR,0.8766742862348773,0.8815037868895272,0.876796050391556,0.8770949720670391,0.9444589808136398,{'C': 1.0},"['mfcc_6', 'mfcc_11', 'mfcc_10', 'mfcc_8', 'spec_rolloff', 'ACI']",0.8838771593090211,0.8418647166361974,0.9303030303030303,0.9234415316024894,0.8694714131607335,0.9211428571428572,0.8232890704800817,0.9444589808136398
SGD,0.8766594741452323,0.8816742752987016,0.8767903756667801,0.8770949720670391,0.9523751772710964,"{'alpha': 0.001, 'penalty': 'l2'}","['mfcc_6', 'mfcc_5', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'ACI']",0.8839884947267498,0.8412408759124088,0.9313131313131313,0.9400531740366966,0.8693304535637149,0.9221076746849943,0.822267620020429,0.9523751772710964
LR,0.8766594741452323,0.8816742752987016,0.8767903756667801,0.8770949720670391,0.9501975306848005,{'C': 1.0},"['mfcc_5', 'mfcc_3', 'mfcc_11', 'zcr_mean']",0.8839884947267498,0.8412408759124088,0.9313131313131313,0.9303468682042749,0.8693304535637149,0.9221076746849943,0.822267620020429,0.9501975306848005
