Algoritmo,F1_Macro,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Hiperparametros,Lista_Features,Dry_F1,Dry_Precision,Dry_Recall,Dry_PR_AUC,Wet_F1,Wet_Precision,Wet_Recall,Wet_PR_AUC
RF,0.9068190757548369,0.9105741895846133,0.9068039950062422,0.9070594210259014,0.967528665928848,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_1', 'mae', 'mfcc_5']",0.9115514741420976,0.8739573679332715,0.9525252525252526,0.9641882239168797,0.9020866773675762,0.9471910112359551,0.8610827374872319,0.967528665928848
RF,0.9063426114542984,0.9095383242649628,0.9063159686755192,0.9065515490096495,0.9676084003730763,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'rms_mean', 'mfcc_1', 'mfcc_5']",0.9107662463627546,0.8759328358208955,0.9484848484848485,0.9596301569236079,0.9019189765458422,0.9431438127090301,0.86414708886619,0.9676084003730763
RF,0.9063147115712823,0.9099841956984814,0.9062989445011917,0.9065515490096495,0.9662589065957202,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_3', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_1', 'mfcc_5']",0.9110251450676983,0.8738404452690167,0.9515151515151515,0.9556571570371304,0.9016042780748663,0.9461279461279462,0.8610827374872319,0.9662589065957202
RF,0.9063147115712823,0.9099841956984814,0.9062989445011917,0.9065515490096495,0.9591646401954979,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'rms_mean', 'mfcc_std', 'mfcc_5']",0.9110251450676983,0.8738404452690167,0.9515151515151515,0.9553802079599679,0.9016042780748663,0.9461279461279462,0.8610827374872319,0.9591646401954979
RF,0.9063147115712823,0.9099841956984814,0.9062989445011917,0.9065515490096495,0.9699642774780899,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'rms_mean', 'mfcc_std', 'mfcc_5']",0.9110251450676983,0.8738404452690167,0.9515151515151515,0.9647628270998966,0.9016042780748663,0.9461279461279462,0.8610827374872319,0.9699642774780899
RF,0.9063050202236498,0.9101398783485397,0.9062932697764159,0.9065515490096495,0.9629287875573078,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_1', 'mae', 'mfcc_std', 'mfcc_5']",0.9111111111111111,0.8731481481481481,0.9525252525252526,0.9562692033555805,0.9014989293361885,0.9471316085489314,0.8600612870275791,0.9629287875573078
RF,0.9063050202236498,0.9101398783485397,0.9062932697764159,0.9065515490096495,0.9581517888784984,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'mfcc_1', 'mfcc_std', 'mfcc_5']",0.9111111111111111,0.8731481481481481,0.9525252525252526,0.9604401377938783,0.9014989293361885,0.9471316085489314,0.8600612870275791,0.9581517888784984
RF,0.9062951329832358,0.9102991037099863,0.90628759505164,0.9065515490096495,0.9659437008224802,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'rms_mean', 'mae', 'mfcc_std', 'mfcc_5']",0.9111969111969112,0.8724584103512015,0.9535353535353536,0.9561858785430102,0.9013933547695605,0.9481397970687712,0.8590398365679265,0.9659437008224802
RF,0.9062642946588428,0.9107981196167456,0.9062705708773124,0.9065515490096495,0.9718874662510973,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'mfcc_std', 'mfcc_5']",0.9114533205004812,0.8704044117647058,0.9565656565656566,0.968358605826583,0.9010752688172043,0.9511918274687855,0.8559754851889684,0.9718874662510973
RF,0.9058007049980592,0.9095489998021472,0.9057882192713653,0.9060436769933977,0.9598449553197983,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_std', 'mfcc_5']",0.9105848235862736,0.8730305838739574,0.9515151515151515,0.9633353803228185,0.9010165864098448,0.946067415730337,0.8600612870275791,0.9598449553197983
RF,0.9057808230162087,0.9098670401797532,0.9057768698218136,0.9060436769933977,0.9605018768250965,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_3', 'wav_detail_lvl4_std', 'mfcc_1', 'mfcc_std', 'mfcc_5']",0.9107573564881813,0.8716528162511542,0.9535353535353536,0.9559127563022467,0.900804289544236,0.9480812641083521,0.8580183861082737,0.9605018768250965
RF,0.9057808230162087,0.9098670401797532,0.9057768698218136,0.9060436769933977,0.9608560960694469,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl4_std', 'mfcc_std', 'mfcc_5']",0.9107573564881813,0.8716528162511542,0.9535353535353536,0.9655210246384449,0.900804289544236,0.9480812641083521,0.8580183861082737,0.9608560960694469
