Algorithm,F1_Macro_Global,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Best_Hyperparameters,Features_List,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,No Rain_F1,No Rain_Precision,No Rain_Recall,No Rain_PR_AUC
RF,0.736931698279593,0.7439351026684279,0.7329106837303558,0.8014220416455053,0.7805942052408207,"{'n_estimators': 50, 'max_depth': None}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'mfcc_8', 'mfcc_10', 'wav_detail_lvl3_std', 'zcr_mean', 'spec_centroid']",0.58,0.5958904109589042,0.564935064935065,0.6208053161621366,0.7076438140267928,0.7508361204013378,0.669150521609538,0.7478464065166649,0.9231512808119865,0.8850787766450418,0.9646464646464646,0.9731308930436606
RF,0.7368995150593981,0.7749210937141537,0.7198172198172198,0.8059928897917725,0.8028197629023947,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'wav_detail_lvl5_std', 'zcr_mean', 'spec_centroid']",0.5702970297029702,0.7309644670050761,0.4675324675324675,0.6855651956038754,0.7256505576208179,0.7240356083086054,0.7272727272727273,0.7628332236284328,0.9147509578544061,0.8697632058287796,0.9646464646464646,0.960060869474876
RF,0.7367183686386705,0.7694298295880627,0.7212030531702663,0.8059928897917725,0.7843694915883118,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_5', 'wav_detail_lvl5_std', 'mfcc_10', 'zcr_mean']",0.5653021442495126,0.7073170731707317,0.4707792207792208,0.6461388850299465,0.7305122494432071,0.727810650887574,0.7332339791356185,0.7484546956138487,0.9143407122232916,0.8731617647058824,0.9595959595959596,0.9585148941211405
RF,0.7367096576987162,0.7685667812562457,0.7215231944740141,0.8059928897917725,0.7668081895418487,"{'n_estimators': 50, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_8', 'mfcc_10']",0.5642023346303502,0.7038834951456311,0.4707792207792208,0.624160178203602,0.7313101406365655,0.7264705882352941,0.736214605067064,0.7090558042704229,0.914616497829233,0.8753462603878116,0.9575757575757575,0.9672085861515214
RF,0.7364757891613892,0.7603901712134972,0.7231881658111167,0.803453529710513,0.7965362510859313,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'spec_centroid']",0.5746268656716418,0.6754385964912281,0.5,0.6738377744015542,0.7204874333587205,0.7367601246105919,0.7049180327868853,0.7578133639334065,0.9143130684538057,0.8689717925386715,0.9646464646464646,0.9579576149228328
RF,0.7364287420234863,0.7715421362028874,0.7200659995741964,0.8054850177755206,0.7807274312430724,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_10', 'zcr_mean']",0.5686274509803921,0.7178217821782178,0.4707792207792208,0.646390035577651,0.7268656716417911,0.7279521674140508,0.7257824143070045,0.7342271935438699,0.9137931034482759,0.8688524590163934,0.9636363636363636,0.9615650646076964
RF,0.7364125111972891,0.7699003510057968,0.7203869294033227,0.8039614017267649,0.790260650838388,"{'n_estimators': 50, 'max_depth': 5}","['mfcc_3', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_10', 'zcr_mean']",0.5730994152046783,0.7170731707317073,0.4772727272727273,0.6605170139564139,0.7226765799256506,0.7210682492581603,0.7242921013412816,0.7454415960740863,0.9134615384615384,0.8715596330275229,0.9595959595959596,0.9648233424846636
RF,0.7363923062813865,0.7551935547390274,0.7249505200324872,0.8004062976130015,0.7972465491848865,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'wav_detail_lvl5_std', 'zcr_mean', 'spec_centroid']",0.5776965265082267,0.6610878661087866,0.512987012987013,0.661689669319753,0.7215094339622642,0.7308868501529052,0.7123695976154992,0.7570127857495552,0.9099709583736689,0.8736059479553904,0.9494949494949495,0.9730371924853513
RF,0.736335298351778,0.7605004836051767,0.7227095309062523,0.8004062976130015,0.773346154752006,"{'n_estimators': 50, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'wav_detail_lvl5_std', 'mfcc_10', 'wav_detail_lvl3_std', 'zcr_mean']",0.5862708719851577,0.683982683982684,0.512987012987013,0.6507782096073702,0.7132974634896234,0.7365079365079366,0.6915052160953801,0.7183474847595869,0.909437559580553,0.8610108303249098,0.9636363636363636,0.9509127698890605
RF,0.7363266778320924,0.7695319136794189,0.7205627705627705,0.8059928897917725,0.8023915509172926,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'wav_detail_lvl5_std', 'zcr_mean']",0.5653021442495126,0.7073170731707317,0.4707792207792208,0.6795628363764029,0.7294469357249627,0.7316341829085458,0.7272727272727273,0.7665491817766962,0.9142309535218016,0.8696444849589791,0.9636363636363636,0.9610626345987786
RF,0.7361842363181879,0.7425929557687031,0.7316734874111924,0.7993905535804977,0.7978862289592185,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_10', 'wav_detail_lvl3_std', 'zcr_mean', 'spec_centroid']",0.5791245791245792,0.6013986013986014,0.5584415584415584,0.6554672747931597,0.7094281298299846,0.7367576243980738,0.684053651266766,0.7588493053901239,0.92,0.8896226415094339,0.9525252525252526,0.9793421066943717
RF,0.7361678390882728,0.7743137456447781,0.7194466128892358,0.8059928897917725,0.7777618879869742,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'wav_detail_lvl5_std', 'mfcc_10']",0.5646123260437376,0.7282051282051282,0.461038961038961,0.6570784298976183,0.7295504789977892,0.7215743440233237,0.7377049180327869,0.7185985954228211,0.9143407122232916,0.8731617647058824,0.9595959595959596,0.9576086386404833
RF,0.7359225229010259,0.7523795769796774,0.725536000126164,0.8004062976130015,0.7932997593832214,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'wav_detail_lvl5_std', 'zcr_mean']",0.5750452079566004,0.6489795918367347,0.5162337662337663,0.6514819164697372,0.7205438066465257,0.7304747320061256,0.7108792846497765,0.7559966170748696,0.9121785540999515,0.8776844070961718,0.9494949494949495,0.9724207446050573
RF,0.735773001653186,0.7711117075598226,0.7194805194805195,0.8054850177755206,0.7785432281261428,"{'n_estimators': 50, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'wav_detail_lvl5_std', 'mfcc_10', 'zcr_mean']",0.5658153241650294,0.7164179104477612,0.4675324675324675,0.6474996265931093,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7349304280949331,0.9142309535218016,0.8696444849589791,0.9636363636363636,0.9531996296903862
RF,0.7357321621022653,0.7633034169959024,0.7211837342984883,0.8024377856780092,0.7886104855397201,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'wav_detail_lvl5_std', 'mfcc_10', 'wav_detail_lvl3_std', 'zcr_mean']",0.5768500948766604,0.6940639269406392,0.4935064935064935,0.6616849409933055,0.7165532879818595,0.7269938650306749,0.706408345752608,0.747740871260489,0.9137931034482759,0.8688524590163934,0.9636363636363636,0.9564056443653655
RF,0.7357262323678363,0.7641873200353312,0.7209349545415119,0.8029456576942611,0.7907385802038686,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'wav_detail_lvl5_std', 'mfcc_10', 'wav_detail_lvl3_std', 'spec_centroid']",0.5752380952380952,0.695852534562212,0.4902597402597403,0.6683633609146826,0.7180650037792895,0.7285276073619632,0.7078986587183308,0.7469139128024811,0.9138755980861244,0.8681818181818182,0.9646464646464646,0.9569384668944421
RF,0.7355916018517048,0.7690232686763676,0.7193385849123555,0.8029456576942611,0.7804277793021707,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_10', 'zcr_mean', 'spec_centroid']",0.574757281553398,0.714975845410628,0.4805194805194805,0.6385616841013579,0.7208427389014297,0.7279635258358662,0.713859910581222,0.7397498297051983,0.9111747851002865,0.8641304347826086,0.9636363636363636,0.9629718240999557
RF,0.7355649327509983,0.7432222034745283,0.7327328712574613,0.7948197054342305,0.7761345685888307,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'zcr_mean', 'spec_centroid']",0.6075533661740559,0.6146179401993356,0.6006493506493507,0.637397323485005,0.6838709677419355,0.7451669595782073,0.6318926974664679,0.728086164400805,0.9152704643370033,0.8698817106460418,0.9656565656565657,0.9629202178806822
RF,0.7355290615407261,0.7396031494920828,0.7351702032029901,0.7897409852717115,0.7896281673649451,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_3', 'mfcc_5', 'mfcc_11', 'zcr_mean', 'spec_centroid']",0.6205787781350482,0.6146496815286624,0.6266233766233766,0.678408760392756,0.6778846153846154,0.733102253032929,0.6304023845007451,0.7255308664694653,0.9081237911025145,0.8710575139146568,0.9484848484848485,0.964944875232614
RF,0.7353743266814853,0.7658013387852812,0.7198195853933559,0.8014220416455053,0.7811832777658063,"{'n_estimators': 50, 'max_depth': 5}","['mfcc_6', 'wav_detail_lvl5_std', 'mfcc_10', 'zcr_mean', 'spec_centroid']",0.5747126436781609,0.7009345794392523,0.487012987012987,0.6477342874072786,0.7263078089461713,0.7391975308641975,0.713859910581222,0.7492813653421281,0.905102527420124,0.8572719060523939,0.9585858585858585,0.9465341805480122
RF,0.7353603626378473,0.7598764779878119,0.7217865619504963,0.8014220416455053,0.8049295400452937,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'zcr_mean', 'spec_centroid']",0.5794392523364486,0.6828193832599119,0.5032467532467533,0.6772676528747532,0.7123287671232876,0.7278382581648523,0.6974664679582713,0.770958116760754,0.9143130684538057,0.8689717925386715,0.9646464646464646,0.9665628505003737
RF,0.7353467879932235,0.7649421113258752,0.7208663528335659,0.8054850177755206,0.7888231266560091,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std']",0.5598455598455598,0.6904761904761905,0.4707792207792208,0.652495465527433,0.7310549777117384,0.7288888888888889,0.7332339791356185,0.7465555652661747,0.9151398264223722,0.8754612546125461,0.9585858585858585,0.9674183491744197
RF,0.7352200730226648,0.7389827075350167,0.7355187314203707,0.7998984255967496,0.7766093742854672,"{'n_estimators': 50, 'max_depth': None}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_8', 'wav_detail_lvl3_std', 'zcr_mean']",0.5746031746031746,0.562111801242236,0.5876623376623377,0.6020518593138745,0.7052208835341366,0.764808362369338,0.65424739195231,0.7529947122356673,0.9258361609306834,0.8900279589934762,0.9646464646464646,0.97478155130686
